444067447226642432,1,0,0,0,0
444447509134725120,1,0,0,0,0
444466358756319232,1,0,0,0,0
444542210487648256,1,0,0,0,0
444552917517754368,1,0,0,0,0
444576741265526784,1,0,0,0,0
444606971413422080,1,0,0,0,0
444646479710662656,1,0,0,0,0
444717018185334784,1,0,0,0,0
444753134275944448,1,0,0,0,0
445078955889283072,1,0,0,0,0
445367788757340160,1,0,0,0,0
445396424206069760,1,0,0,0,0
445568680077041664,1,0,0,0,0
445719031224352768,1,0,0,0,0
446021658139447296,1,0,0,0,0
446317924404703232,1,0,0,0,0
447201413312286720,1,0,0,0,0
447281295140597760,1,0,0,0,0
447585038490943488,1,0,0,0,0
448249550487453696,1,0,0,0,0
448313074819162112,1,0,0,0,0
448470133162643456,1,0,0,0,0
448577163722514432,1,0,0,0,0
448685340866265088,1,0,0,0,0
449159102472523776,1,0,0,0,0
449893976464961536,1,0,0,0,0
450560480147701760,1,0,0,0,0
450663948346732544,1,0,0,0,0
450766343680561152,1,0,0,0,0
450819648381272064,1,0,0,0,0
450835065724223488,1,0,0,0,0
451456394462789632,1,0,0,0,0
451486748502421504,1,0,0,0,0
451780650107166720,1,0,0,0,0
452014180048977920,1,0,0,0,0
452270968170643456,1,0,0,0,0
452460335803662336,1,0,0,0,0
452488431940038656,1,0,0,0,0
452522377197285376,1,0,0,0,0
452546048251400192,1,0,0,0,0
453033586216558592,1,0,0,0,0
453543486608785408,1,0,0,0,0
453645422167203840,1,0,0,0,0
453956116502700032,1,0,0,0,0
454305776988086272,1,0,0,0,0
454400938976235520,1,0,0,0,0
454485797530394624,1,0,0,0,0
454713117579427840,1,0,0,0,0
454758392238997504,1,0,0,0,0
454875943870279680,1,0,0,0,0
485830807794094080,0,1,1,1,1
489982391734120448,0,1,1,1,1
534059326130765824,0,1,1,1,1
538051527530004480,0,1,1,1,1
612015019073605632,0,1,1,1,1
625557557524824064,0,1,1,1,1
629901261064683520,0,1,1,1,1
631761790414770176,0,1,1,1,1
665378448609828864,0,1,1,1,1
667797697672298496,0,1,1,1,1
686534796957335552,0,1,1,1,1
718032590574235648,0,1,1,1,1
791474629361762304,0,1,1,1,1
793567432761716736,0,1,1,1,1
815267147786158080,0,1,1,1,1
874360748260159488,0,1,1,1,1
879345223566057472,0,1,1,1,1
892741378022805504,0,1,1,1,1
971555796692668416,0,1,1,1,1
987789114257879040,0,1,1,1,1
1021650270672052224,0,1,1,1,1
1022606752024539136,0,1,1,1,1
1028728544996646912,0,1,1,1,1
1037846285641023488,0,1,1,1,1
1042578074007732224,0,1,1,1,1
1043122938424307712,0,1,1,1,1
1044125674859114496,0,1,1,1,1
1046812905369468928,0,1,1,1,1
1047625782426836992,0,1,1,1,1
1049704716131753984,0,1,1,1,1
1051474006858182656,0,1,1,1,1
1051986594591371264,0,1,1,1,1
1052038931565273088,0,1,1,1,1
1052654262579355648,0,1,1,1,1
1053121031244791808,0,1,1,1,1
1053602998750978048,0,1,1,1,1
1053948615956283392,0,1,1,1,1
1055272792122445824,0,1,1,1,1
1055617940576497664,0,1,1,1,1
