454233673349332992,0,1,1,1,1
462214528206643200,0,1,1,1,1
462271056192212992,0,1,1,1,1
462461699887734784,0,1,1,1,1
462616104926740480,0,1,1,1,1
462820811146280960,0,1,1,1,1
465297787908030464,0,1,1,1,1
465477336700583936,0,1,1,1,1
466047500475203584,1,0,0,0,0
466304149555281920,0,1,1,1,1
466395742605938688,0,1,1,1,1
468941955058397184,0,1,1,1,1
469864255081037824,0,1,1,1,1
469993649434918912,0,1,1,1,1
470593314182672384,0,1,1,1,1
470929324804423680,0,1,1,1,1
472417742264360960,0,1,1,1,1
472816949505040384,0,1,1,1,1
611527835434512384,1,0,0,0,0
647460398170513408,1,0,0,0,0
671004094878871552,0,1,1,1,1
781183920603738112,0,1,1,1,1
942161361299234816,0,1,1,1,1
942412330687754240,0,1,1,1,1
942771278850686976,0,1,1,1,1
943755730879856640,0,1,1,1,1
944109059006803968,0,1,1,1,1
945567971446898688,1,0,0,0,0
975487273948012544,0,1,1,1,1
976492803239874560,0,1,1,1,1
977246883390414848,0,1,1,1,1
980834513021493248,0,1,1,1,1
982668563109613568,1,0,0,0,0
982795666421374976,0,1,1,1,1
982798891241230336,0,1,1,1,1
985339266355130368,0,1,1,1,1
986400564320882688,0,1,1,1,1
987298844554727424,0,1,1,1,1
987376602932641792,0,1,1,1,1
991989495833575424,0,1,1,1,1
993272496899182592,0,1,1,1,1
994454854616596480,0,1,1,1,1
994940056547811328,0,1,1,1,1
995170323359088640,0,1,1,1,1
995709394007584768,0,1,1,1,1
996765261683445760,0,1,1,1,1
997980435681509376,0,1,1,1,1
999532154727026688,1,0,0,0,0
1000521790182117376,0,1,1,1,1
1000529323382726656,0,1,1,1,1
1000614335079731200,0,1,1,1,1
1002153300882419712,0,1,1,1,1
1002202193481515008,0,1,1,1,1
1002679021283377152,0,1,1,1,1
1002711266614501376,1,0,0,0,0
1003331205931196416,0,1,1,1,1
1003526645070823424,0,1,1,1,1
1004149379727425536,0,1,1,1,1
1004172542180028416,0,1,1,1,1
1005071253063991296,0,1,1,1,1
1006330008661581824,0,1,1,1,1
1006690903438888960,0,1,1,1,1
1006986787380711424,0,1,1,1,1
1007716546666553344,0,1,1,1,1
1007832099221594112,0,1,1,1,1
1008170801567129600,0,1,1,1,1
1008400600743149568,0,1,1,1,1
1012480371768938496,0,1,1,1,1
1012744244132397056,0,1,1,1,1
1013679998845124608,0,1,1,1,1
1014006099572396032,0,1,1,1,1
1014667684942831616,0,1,1,1,1
1014968732098023424,0,1,1,1,1
1015048858731188224,0,1,1,1,1
1015082622119104512,0,1,1,1,1
1015285964657262592,1,0,0,0,0
1017817260914667520,0,1,1,1,1
1018020897309880320,0,1,1,1,1
1018121826671759360,0,1,1,1,1
1018160323654750208,1,0,0,0,0
1018694779998298112,0,1,1,1,1
1020548367963869184,0,1,1,1,1
