444753134275944448,1,0,0,0,0
444806334354325504,1,0,0,0,0
445078955889283072,1,0,0,0,0
445132323890008064,1,0,0,0,0
445212319346204672,1,0,0,0,0
445363174548983808,1,0,0,0,0
446686944555458560,1,0,0,0,0
446778195745193984,1,0,0,0,0
446950443454070784,1,0,0,0,0
447274164294938624,1,0,0,0,0
447289558107832320,1,0,0,0,0
447292129984151552,1,0,0,0,0
447672755946012672,1,0,0,0,0
447872069766610944,1,0,0,0,0
448234404914012160,1,0,0,0,0
448841156320059392,1,0,0,0,0
449841906600923136,1,0,0,0,0
449927499871313920,1,0,0,0,0
450060672294871040,1,0,0,0,0
450101550560862208,1,0,0,0,0
450142387793174528,1,0,0,0,0
450666585267916800,1,0,0,0,0
452037234985033728,1,0,0,0,0
452189277112504320,1,0,0,0,0
452370508932059136,1,0,0,0,0
452949646542127104,1,0,0,0,0
453529511091380224,1,0,0,0,0
453648780550619136,1,0,0,0,0
453837798395494400,1,0,0,0,0
453954354978885632,1,0,0,0,0
454470692977659904,1,0,0,0,0
534057798997250048,0,1,1,1,1
591690483488927744,0,1,1,1,1
676153682426273792,0,1,1,1,1
684002783335444480,0,1,1,1,1
704859623577280512,0,1,1,1,1
710630871565537280,0,1,1,1,1
736626725291884544,0,1,1,1,1
750965893790732288,0,1,1,1,1
756570608343912448,0,1,1,1,1
757999303235371008,0,1,1,1,1
779115255368560640,0,1,1,1,1
791474629361762304,0,1,1,1,1
813370909809524736,0,1,1,1,1
871161973781782528,0,1,1,1,1
878849505453584384,0,1,1,1,1
879345223566057472,0,1,1,1,1
951745777340121088,0,1,1,1,1
1028728544996646912,0,1,1,1,1
1034968952152023040,0,1,1,1,1
1044599810169458688,0,1,1,1,1
1048289629366042624,0,1,1,1,1
1048423204321198080,0,1,1,1,1
1049451379520151552,0,1,1,1,1
1050578902144430080,0,1,1,1,1
1051108998395686912,0,1,1,1,1
1052090710369824768,0,1,1,1,1
1052632538303406080,0,1,1,1,1
1052712650885554176,0,1,1,1,1
1054908880294051840,0,1,1,1,1
1055630741202182144,0,1,1,1,1
