444989205945778176,1,0,0,0,0
445001518643560448,1,0,0,0,0
445078955889283072,1,0,0,0,0
445132323890008064,1,0,0,0,0
445355529536552960,1,0,0,0,0
446021658139447296,1,0,0,0,0
446041391467335680,1,0,0,0,0
446136216790908928,1,0,0,0,0
446317924404703232,1,0,0,0,0
447079669699842048,1,0,0,0,0
447154854675226624,1,0,0,0,0
447271043745734656,1,0,0,0,0
447281295140597760,1,0,0,0,0
447585038490943488,1,0,0,0,0
447644651491979264,1,0,0,0,0
447672755946012672,1,0,0,0,0
447769393284800512,1,0,0,0,0
447915100398051328,1,0,0,0,0
448313074819162112,1,0,0,0,0
448358265655549952,1,0,0,0,0
448470133162643456,1,0,0,0,0
448595233631002624,1,0,0,0,0
448767416248827904,1,0,0,0,0
449047671664574464,1,0,0,0,0
449126297877618688,1,0,0,0,0
449228779224059904,1,0,0,0,0
449634123196284928,1,0,0,0,0
449640412467040256,1,0,0,0,0
449902350912995328,1,0,0,0,0
449912849172037632,1,0,0,0,0
450080425105707008,1,0,0,0,0
450129331914674176,1,0,0,0,0
450146590612025344,1,0,0,0,0
450690316618956800,1,0,0,0,0
452014180048977920,1,0,0,0,0
452460335803662336,1,0,0,0,0
452460743162855424,1,0,0,0,0
452469613507276800,1,0,0,0,0
452546048251400192,1,0,0,0,0
452878098967457792,1,0,0,0,0
452949646542127104,1,0,0,0,0
453307489832824832,1,0,0,0,0
453645422167203840,1,0,0,0,0
453773223398625280,1,0,0,0,0
453957140982800384,1,0,0,0,0
454470692977659904,1,0,0,0,0
480356048961019904,0,1,1,1,1
493998632128217088,0,1,1,1,1
561823187617726464,0,1,1,1,1
607047611942461440,0,1,1,1,1
612014773295824896,0,1,1,1,1
667868968514793472,0,1,1,1,1
676153682426273792,0,1,1,1,1
676413610340524032,0,1,1,1,1
747991734873952256,0,1,1,1,1
753752790107684864,0,1,1,1,1
774084969798832128,0,1,1,1,1
792001830557454336,0,1,1,1,1
800070922933714944,0,1,1,1,1
848538284846448640,0,1,1,1,1
884839184984399872,0,1,1,1,1
888650430284091392,0,1,1,1,1
979378918733025280,0,1,1,1,1
991156149247410176,0,1,1,1,1
999220976305909760,0,1,1,1,1
1011627483303534592,0,1,1,1,1
1013515964980367360,0,1,1,1,1
1017255858319872000,0,1,1,1,1
1027176855462453248,0,1,1,1,1
1030301411010125824,0,1,1,1,1
1042578074007732224,0,1,1,1,1
1045816779656908800,0,1,1,1,1
1046812905369468928,0,1,1,1,1
1047625782426836992,0,1,1,1,1
1048921664203964416,0,1,1,1,1
1051150047092596736,0,1,1,1,1
1051863337145909248,0,1,1,1,1
1052038931565273088,0,1,1,1,1
1053236977963720704,0,1,1,1,1
1053972354982952960,0,1,1,1,1
1054455850453135360,0,1,1,1,1
1054459817698512896,0,1,1,1,1
1055272792122445824,0,1,1,1,1
1055517505899380736,0,1,1,1,1
1055617940576497664,0,1,1,1,1
