462258994120499200,0,1,1,1,1
462616104926740480,0,1,1,1,1
462728434058162176,0,1,1,1,1
462812067599106048,0,1,1,1,1
463487359338971136,0,1,1,1,1
464047658739322880,0,1,1,1,1
464265376000663552,0,1,1,1,1
464585830867431424,1,0,0,0,0
464899625389150208,0,1,1,1,1
465284059133124608,0,1,1,1,1
465296253971349504,0,1,1,1,1
465361301234253824,0,1,1,1,1
465988815950471168,0,1,1,1,1
466304149555281920,0,1,1,1,1
466611210285092864,0,1,1,1,1
466766892666224640,0,1,1,1,1
467388164433522688,0,1,1,1,1
467917164674961408,0,1,1,1,1
468360671890268160,0,1,1,1,1
468941955058397184,0,1,1,1,1
470248875002179584,0,1,1,1,1
470593314182672384,0,1,1,1,1
470740850440667136,0,1,1,1,1
471412426135453696,0,1,1,1,1
471448421849903104,0,1,1,1,1
471484366477348864,0,1,1,1,1
471676785323945984,0,1,1,1,1
472101675420114944,0,1,1,1,1
472189115442954240,0,1,1,1,1
472563455212670976,0,1,1,1,1
472595718763327488,0,1,1,1,1
472816949505040384,0,1,1,1,1
535116717517967360,0,1,1,1,1
941151440210362368,0,1,1,1,1
943755730879856640,0,1,1,1,1
944109059006803968,0,1,1,1,1
944806120505430016,0,1,1,1,1
945862508769894400,1,0,0,0,0
975487273948012544,0,1,1,1,1
976941590026510336,0,1,1,1,1
990098860021338112,0,1,1,1,1
991147968555339776,0,1,1,1,1
992622374024495104,0,1,1,1,1
992984843263926272,0,1,1,1,1
993055810849718272,0,1,1,1,1
993318261692526592,0,1,1,1,1
994940056547811328,0,1,1,1,1
995170323359088640,0,1,1,1,1
995635246031953920,0,1,1,1,1
996273989805854720,0,1,1,1,1
1002853119334723584,0,1,1,1,1
1002953474437533696,0,1,1,1,1
1003169780638068736,1,0,0,0,0
1003209490043269120,0,1,1,1,1
1005557786782994432,0,1,1,1,1
1006215169968672768,1,0,0,0,0
1006424299920453632,0,1,1,1,1
1006626975618699264,0,1,1,1,1
1006986787380711424,0,1,1,1,1
1007716546666553344,0,1,1,1,1
1008860415185465344,0,1,1,1,1
1008881555656269824,0,1,1,1,1
1009940254743130112,0,1,1,1,1
1010037568744771584,0,1,1,1,1
1010738044910129152,0,1,1,1,1
1011097092339585024,0,1,1,1,1
1012374890593255424,0,1,1,1,1
1012744244132397056,0,1,1,1,1
1013485753547059200,0,1,1,1,1
1015048858731188224,0,1,1,1,1
1015068712087388160,1,0,0,0,0
1015082622119104512,0,1,1,1,1
1015712975645302784,0,1,1,1,1
1016081216619941888,0,1,1,1,1
1016707740486467584,1,0,0,0,0
1018694779998298112,0,1,1,1,1
1018739422752223232,0,1,1,1,1
1019380308674834432,0,1,1,1,1
1020349694898208768,0,1,1,1,1
